"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M"
"0500000US13079","Crawford County, Georgia","4573","229","9.7","3.3","5.2","2.0","12.5","4.0","6.3","2.2","18.0","5.6","18.1","3.9","12.8","3.8","10.8","3.7","4.6","2.3","2.1","1.2","47917","7445","61250","5562","51.7","(X)","(X)","(X)","(X)","(X)","3259","284","8.3","3.9","2.6","1.8","10.4","4.5","5.8","2.4","18.6","6.7","18.0","4.8","12.4","3.9","14.3","5.2","6.5","3.2","2.9","1.7","59331","11623","70416","7970","(X)","(X)","52.1","(X)","(X)","(X)","2513","334","5.3","3.2","2.3","2.3","7.2","5.1","5.5","2.7","17.9","8.9","20.2","6.1","12.8","4.5","17.4","6.2","7.7","4.2","3.8","2.2","68037","7450","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1314","230","16.8","7.8","11.8","5.1","21.2","7.4","7.3","3.9","14.5","6.5","18.1","8.0","9.4","6.9","0.8","1.4","0.0","3.4","0.0","3.4","25294","10219","33832","5313","(X)","(X)","(X)","(X)","48.9","(X)"
"0500000US13081","Crisp County, Georgia","8479","313","10.4","3.1","12.3","3.0","11.7","2.8","12.4","3.1","13.4","3.3","13.2","2.7","9.5","2.6","10.1","2.9","2.5","1.2","4.5","1.8","38272","3857","64200","9121","39.1","(X)","(X)","(X)","(X)","(X)","5948","398","7.3","3.3","9.0","3.9","10.8","3.3","13.2","3.2","13.2","3.4","14.7","3.3","11.0","3.2","12.0","3.8","3.2","1.6","5.6","2.4","44529","5491","68095","6985","(X)","(X)","41.6","(X)","(X)","(X)","3408","323","2.1","1.8","0.8","0.6","9.6","4.7","6.8","3.3","16.0","5.2","15.0","4.2","16.4","4.5","19.8","6.0","5.0","2.7","8.5","3.8","72917","13353","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2531","323","19.3","6.9","19.4","7.2","17.9","5.4","9.0","6.3","14.8","6.3","8.5","4.1","5.1","3.9","3.1","1.9","1.1","1.6","1.9","2.6","20300","7525","51399","28422","(X)","(X)","(X)","(X)","31.2","(X)"
"0500000US13083","Dade County, Georgia","6155","248","4.8","1.9","4.6","1.2","14.9","3.3","17.6","3.4","15.8","3.8","15.2","3.0","11.6","2.7","8.5","2.6","3.2","1.7","3.7","1.7","40384","3739","63092","5612","35.5","(X)","(X)","(X)","(X)","(X)","4390","266","1.9","1.3","3.4","1.5","8.9","3.6","14.0","3.6","17.3","5.2","19.4","4.0","15.0","3.6","11.3","3.3","4.3","2.3","4.5","2.1","56322","5630","75120","7049","(X)","(X)","38.4","(X)","(X)","(X)","3546","286","0.3","0.3","1.3","1.2","7.8","4.1","10.9","3.5","18.5","6.4","20.6","4.8","16.8","4.2","13.6","4.0","5.1","2.8","5.0","2.4","61935","6861","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1765","253","14.7","5.5","6.4","3.1","29.3","6.7","25.8","7.7","12.1","4.1","6.1","4.1","3.1","2.6","0.1","0.2","0.5","0.8","1.8","2.5","24837","3250","32325","6504","(X)","(X)","(X)","(X)","28.2","(X)"
"0500000US13085","Dawson County, Georgia","9521","307","5.1","2.3","1.1","0.7","5.9","1.9","7.6","2.2","15.0","3.0","16.9","3.4","11.2","2.8","20.9","3.5","8.3","2.5","7.9","2.0","72260","6862","94020","5704","29.7","(X)","(X)","(X)","(X)","(X)","7015","436","4.2","2.5","0.6","0.5","4.1","1.8","5.3","2.2","11.9","3.4","17.1","3.6","13.7","3.6","22.9","4.2","10.2","3.2","9.9","2.8","86206","8046","106561","7461","(X)","(X)","29.7","(X)","(X)","(X)","5787","472","0.8","0.9","0.7","0.6","3.1","1.9","4.7","2.4","10.3","2.9","17.1","4.3","12.8","3.8","26.6","4.9","12.2","3.7","11.9","3.4","102404","9793","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2506","325","9.1","5.5","2.6","2.1","10.9","4.6","13.3","5.2","27.1","7.6","16.2","6.2","4.3","3.1","12.6","5.8","2.8","2.4","0.9","1.2","41240","1970","53569","6110","(X)","(X)","(X)","(X)","25.5","(X)"
"0500000US13087","Decatur County, Georgia","9684","377","11.5","2.2","6.6","2.0","14.3","2.6","10.5","2.4","17.2","3.1","13.0","2.8","12.7","2.1","9.8","2.4","2.8","1.3","1.5","0.9","40567","3779","55861","4864","66.5","(X)","(X)","(X)","(X)","(X)","6710","441","10.2","2.4","2.4","1.2","9.7","2.7","9.2","2.7","18.1","3.8","14.9","3.7","16.9","2.8","12.6","3.4","3.9","1.8","2.1","1.2","50658","8609","66826","6413","(X)","(X)","65.7","(X)","(X)","(X)","4255","428","3.9","2.3","2.0","1.4","6.7","2.9","7.6","3.6","18.0","4.0","13.4","3.3","21.5","3.8","17.6","4.9","5.9","2.7","3.3","1.9","72260","8073","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2974","397","16.7","5.4","17.5","5.8","24.1","6.0","14.9","5.5","13.1","6.0","8.9","3.6","2.3","1.8","2.1","1.4","0.2","0.4","0.2","0.3","20984","1907","28230","2679","(X)","(X)","(X)","(X)","67.8","(X)"
"0500000US13089","DeKalb County, Georgia","283799","1529","5.9","0.5","3.1","0.3","8.2","0.5","9.3","0.5","12.4","0.6","17.1","0.6","11.9","0.5","14.9","0.6","7.3","0.4","9.9","0.4","65116","1327","95218","1322","32.1","(X)","(X)","(X)","(X)","(X)","164226","2471","3.8","0.4","1.8","0.3","6.9","0.6","7.6","0.6","10.7","0.7","15.3","0.5","12.6","0.7","17.8","0.8","9.4","0.6","14.0","0.6","82234","1676","114533","2103","(X)","(X)","35.3","(X)","(X)","(X)","104015","2071","1.2","0.2","0.8","0.2","3.4","0.6","4.6","0.5","7.5","0.8","13.7","0.8","12.8","0.9","22.0","1.1","13.3","0.8","20.7","0.9","111611","2458","145739","2882","(X)","(X)","(X)","(X)","(X)","(X)","119573","2486","9.7","0.9","5.4","0.6","10.6","0.8","12.0","1.0","14.9","1.0","18.9","1.1","10.7","0.7","9.9","0.9","3.9","0.5","4.0","0.5","47141","1519","65710","2119","(X)","(X)","(X)","(X)","26.5","(X)"
"0500000US13091","Dodge County, Georgia","7530","429","11.2","3.2","6.2","1.9","14.2","3.1","12.0","2.6","14.7","3.5","15.1","2.8","11.5","2.9","10.3","2.5","1.9","0.9","2.8","1.5","42211","4344","56633","4606","48.6","(X)","(X)","(X)","(X)","(X)","5240","440","6.4","2.5","3.9","1.9","11.2","3.4","9.2","3.1","17.2","4.5","18.7","3.9","13.5","3.9","13.3","3.5","2.6","1.4","4.1","2.2","52280","8688","67667","6466","(X)","(X)","50.5","(X)","(X)","(X)","3763","408","3.7","2.8","2.4","2.1","7.3","3.1","8.2","4.0","18.2","5.0","20.7","4.5","14.9","4.6","16.8","4.5","3.3","1.9","4.6","2.7","62004","9206","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2290","327","23.3","7.2","13.8","3.8","19.1","6.1","19.2","5.8","8.6","4.8","10.0","4.5","2.6","1.7","3.2","2.2","0.3","0.5","0.0","1.9","19760","4923","28539","3752","(X)","(X)","(X)","(X)","41.4","(X)"
"0500000US13093","Dooly County, Georgia","4979","349","8.8","2.7","6.1","2.7","10.1","3.6","15.3","3.8","11.4","3.1","13.9","3.9","13.7","3.6","15.4","4.1","2.2","1.8","3.0","2.4","48039","7387","66768","7746","47.1","(X)","(X)","(X)","(X)","(X)","3471","303","6.5","3.0","2.1","1.5","9.0","3.8","13.4","4.0","13.5","4.3","12.6","4.6","18.4","5.0","18.1","5.4","2.6","2.3","3.8","3.4","63509","15207","73663","8333","(X)","(X)","50.9","(X)","(X)","(X)","2259","273","0.0","0.1","2.4","2.1","8.6","5.2","9.4","4.3","11.0","5.1","12.8","5.5","20.8","6.8","26.0","8.2","3.8","3.5","5.2","5.0","80619","8985","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1508","277","14.0","5.5","15.3","8.3","15.0","6.5","25.3","9.6","7.5","4.4","9.1","4.9","2.0","2.2","9.4","6.4","1.3","2.0","1.3","1.5","26536","3112","47832","16337","(X)","(X)","(X)","(X)","36.9","(X)"
"0500000US13095","Dougherty County, Georgia","34233","672","12.6","1.3","7.1","1.0","14.4","1.6","10.6","1.4","15.6","1.5","17.7","1.6","8.4","1.2","9.0","1.2","2.5","0.5","2.3","0.5","40947","1063","55238","1999","42.4","(X)","(X)","(X)","(X)","(X)","20147","786","10.2","1.6","5.2","1.1","11.0","1.9","9.8","1.6","14.2","2.1","20.7","2.4","9.9","1.7","12.3","1.9","3.5","0.8","3.3","0.9","49623","2686","65413","3130","(X)","(X)","42.0","(X)","(X)","(X)","10256","653","2.8","1.3","1.4","1.0","5.1","1.8","6.6","1.6","12.5","2.7","23.1","3.2","14.6","3.2","20.9","3.1","6.4","1.6","6.4","1.7","73153","4468","94182","5770","(X)","(X)","(X)","(X)","(X)","(X)","14086","786","18.0","2.5","10.0","1.9","19.5","2.6","11.1","2.4","17.6","2.8","13.6","2.0","5.0","1.5","3.4","1.0","0.9","0.5","0.8","0.5","27510","2775","38255","2431","(X)","(X)","(X)","(X)","40.3","(X)"
"0500000US13097","Douglas County, Georgia","49788","619","5.6","1.3","3.1","0.7","7.4","1.1","8.5","1.1","12.9","1.3","18.6","1.7","15.2","1.6","17.1","1.6","6.9","1.0","4.7","0.9","67651","2829","82266","3461","34.2","(X)","(X)","(X)","(X)","(X)","35358","1135","3.2","1.2","2.3","0.8","4.8","1.0","7.0","1.3","11.6","1.5","19.4","1.9","16.4","2.0","21.0","1.9","8.3","1.2","6.0","1.2","76362","1843","93332","3938","(X)","(X)","36.6","(X)","(X)","(X)","24122","1082","1.2","0.6","1.0","0.5","1.5","0.6","5.7","1.1","8.6","1.6","18.9","2.1","17.9","2.5","26.2","2.7","10.9","1.7","8.0","1.7","92412","3921","108015","4517","(X)","(X)","(X)","(X)","(X)","(X)","14430","1057","12.2","3.6","5.9","1.7","14.5","3.3","12.6","2.5","17.6","3.3","16.8","3.3","11.2","2.4","6.2","2.3","1.6","1.1","1.4","0.8","39660","3664","49770","4181","(X)","(X)","(X)","(X)","26.6","(X)"
"0500000US13099","Early County, Georgia","4196","193","10.7","2.8","8.6","2.8","20.4","4.6","10.5","2.8","14.0","3.4","11.9","2.7","11.9","2.7","9.8","2.8","0.9","0.8","1.1","0.9","34811","4611","52502","8031","72.0","(X)","(X)","(X)","(X)","(X)","2754","206","9.1","3.3","6.2","3.6","17.8","5.7","10.4","3.0","15.4","4.4","13.3","3.6","15.1","3.6","10.6","3.1","1.2","1.2","0.7","0.5","39141","3913","51619","4472","(X)","(X)","70.5","(X)","(X)","(X)","1495","184","0.8","0.9","2.8","2.2","5.2","3.5","11.2","4.5","18.4","6.1","16.9","6.0","24.7","6.0","16.5","4.6","2.2","2.2","1.3","0.9","64688","9570","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1442","225","21.4","7.0","15.6","5.9","20.7","6.5","10.1","4.7","8.7","4.3","7.6","3.5","5.1","3.8","8.3","6.0","0.3","0.7","2.0","2.7","21061","3555","50457","22911","(X)","(X)","(X)","(X)","66.1","(X)"
"0500000US13101","Echols County, Georgia","1497","147","14.7","6.0","3.5","2.4","15.0","7.0","10.0","5.4","11.6","4.9","19.7","6.1","11.3","8.1","11.2","3.9","0.6","1.0","2.4","2.0","44454","6851","57756","8944","53.2","(X)","(X)","(X)","(X)","(X)","1097","112","8.6","5.4","1.0","1.3","15.4","8.4","9.2","6.4","9.6","5.2","24.0","8.1","15.2","10.6","12.9","5.2","0.8","1.4","3.3","2.8","55540","7248","68365","12604","(X)","(X)","52.7","(X)","(X)","(X)","846","134","8.4","7.1","1.3","1.7","16.7","11.1","7.6","6.5","7.4","5.4","25.8","9.8","18.6","12.6","12.6","5.8","1.1","1.9","0.6","0.9","58281","7842","N","N","(X)","(X)","(X)","(X)","(X)","(X)","400","123","32.5","14.9","10.5","7.5","14.0","11.2","11.0","8.4","17.3","12.8","8.0","6.7","3.0","3.7","3.8","4.7","0.0","10.6","0.0","10.6","21000","8862","27413","7395","(X)","(X)","(X)","(X)","54.8","(X)"
"0500000US13103","Effingham County, Georgia","21828","343","3.3","0.8","3.7","1.0","6.7","1.2","8.2","1.7","13.3","2.1","20.1","2.6","15.6","1.9","17.1","1.8","7.5","1.7","4.5","1.0","67050","4556","87491","7495","41.0","(X)","(X)","(X)","(X)","(X)","15810","509","1.5","0.7","1.0","0.6","4.8","1.5","6.0","1.6","10.7","1.8","22.6","3.1","18.1","2.8","20.7","2.3","9.2","1.9","5.4","1.3","81320","4660","100471","10645","(X)","(X)","40.1","(X)","(X)","(X)","12176","646","0.8","0.6","0.5","0.4","3.1","1.3","3.7","1.6","8.6","1.8","21.1","2.9","19.0","2.9","25.4","2.9","10.8","2.3","7.0","1.7","91364","4025","N","N","(X)","(X)","(X)","(X)","(X)","(X)","6018","521","7.9","2.6","11.0","3.3","13.3","2.9","14.6","4.3","21.4","6.4","13.1","3.0","8.5","2.4","7.2","2.9","2.1","3.5","0.8","0.8","36434","3256","48953","6400","(X)","(X)","(X)","(X)","41.2","(X)"
"0500000US13105","Elbert County, Georgia","7695","258","10.4","2.8","7.9","2.1","13.8","3.0","13.7","2.9","13.4","2.4","14.0","2.5","12.3","2.7","11.4","3.0","2.0","1.1","1.2","0.7","39323","5318","54896","4931","43.8","(X)","(X)","(X)","(X)","(X)","5133","297","4.3","1.9","3.6","1.8","13.4","3.7","14.6","3.8","14.9","3.3","16.0","3.6","12.2","3.2","16.4","4.1","2.9","1.6","1.7","1.1","47414","8660","65265","6407","(X)","(X)","42.5","(X)","(X)","(X)","3698","307","0.9","0.9","3.5","2.2","9.0","3.2","12.9","3.6","13.5","3.9","17.0","4.2","15.8","4.4","21.8","5.0","3.3","2.1","2.3","1.5","61676","8733","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2562","311","24.2","7.0","16.8","5.4","18.1","5.1","11.7","4.8","9.5","4.1","7.5","3.1","10.5","4.5","1.5","1.4","0.0","1.7","0.2","0.3","19053","3854","30923","4079","(X)","(X)","(X)","(X)","44.7","(X)"
"0500000US13107","Emanuel County, Georgia","8273","281","11.5","2.5","8.8","2.1","13.2","2.5","13.5","3.0","16.5","3.5","15.4","3.1","10.7","2.4","7.6","1.9","1.5","0.9","1.3","0.7","38423","3513","49898","3412","49.1","(X)","(X)","(X)","(X)","(X)","5645","294","6.7","2.5","5.3","2.2","13.7","3.8","12.5","3.0","17.5","4.9","18.0","4.0","15.0","3.5","7.9","2.0","2.0","1.3","1.4","1.0","44810","3722","57214","5016","(X)","(X)","49.3","(X)","(X)","(X)","3340","304","1.9","1.4","1.5","1.1","7.1","2.5","12.3","3.7","17.4","4.9","23.2","5.0","19.0","4.8","12.3","3.4","3.0","1.9","2.3","1.7","63247","7826","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2628","320","22.7","5.9","16.2","4.3","16.8","5.1","17.2","6.0","10.9","3.9","7.6","3.0","4.1","2.7","3.1","2.8","0.4","0.5","1.0","1.0","19362","5576","30507","4692","(X)","(X)","(X)","(X)","46.9","(X)"
"0500000US13109","Evans County, Georgia","4006","152","11.3","3.1","6.3","2.2","13.0","2.9","7.7","2.6","16.1","4.3","19.1","3.5","10.2","3.0","13.4","3.5","2.2","1.4","0.7","0.6","46392","2425","55592","3445","33.9","(X)","(X)","(X)","(X)","(X)","2790","205","10.2","4.1","2.0","1.4","14.3","4.3","7.9","3.7","12.5","4.5","21.4","4.6","9.9","3.1","17.9","5.1","2.8","1.9","1.1","0.8","52266","3744","62304","4853","(X)","(X)","35.5","(X)","(X)","(X)","1624","211","2.6","3.8","0.8","1.3","8.9","4.0","5.6","3.5","13.4","6.5","22.8","5.4","14.8","5.0","25.0","7.7","4.2","2.9","1.8","1.4","68060","10558","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1216","191","15.8","6.2","16.3","5.8","15.8","6.8","7.5","4.2","19.8","7.7","14.7","8.2","7.3","4.7","2.8","2.5","0.0","3.6","0.0","3.6","27031","8595","34273","4915","(X)","(X)","(X)","(X)","25.7","(X)"
"0500000US13111","Fannin County, Georgia","11174","425","7.1","2.0","6.3","2.0","13.4","3.4","10.6","1.9","16.3","3.2","17.4","2.7","10.7","2.4","10.4","2.6","3.0","1.2","4.8","1.7","46028","3247","67410","6090","35.0","(X)","(X)","(X)","(X)","(X)","7725","455","4.1","2.1","1.7","1.1","11.9","4.6","10.6","2.4","17.6","3.9","17.8","3.6","11.6","2.9","14.1","3.6","4.3","1.7","6.4","2.4","54526","5724","78077","7610","(X)","(X)","38.0","(X)","(X)","(X)","6235","532","1.9","1.3","1.6","1.3","8.8","5.3","9.1","2.2","19.4","4.8","20.2","4.3","10.9","2.9","16.0","4.2","5.3","2.0","6.7","2.1","58517","9230","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3449","462","13.9","3.9","16.8","5.9","17.3","5.6","12.3","4.3","14.0","4.9","15.4","5.5","7.1","3.7","2.0","1.7","0.0","1.3","1.2","1.4","26924","6400","42115","11932","(X)","(X)","(X)","(X)","28.4","(X)"
"0500000US13113","Fayette County, Georgia","40792","366","2.4","0.6","1.7","0.5","4.2","0.9","5.2","1.1","8.0","1.0","17.3","1.6","14.7","1.5","20.7","1.6","11.3","1.3","14.5","1.2","93777","2861","122014","3202","34.9","(X)","(X)","(X)","(X)","(X)","31765","684","1.5","0.6","0.8","0.4","1.8","0.6","3.4","0.8","6.6","0.9","17.0","1.9","13.9","1.4","23.6","1.9","13.4","1.5","17.9","1.5","109267","3885","136618","3951","(X)","(X)","34.5","(X)","(X)","(X)","25769","858","0.5","0.3","0.7","0.4","0.8","0.3","2.7","0.8","5.4","0.9","13.4","1.7","14.4","1.7","25.7","2.2","15.3","1.8","21.1","1.7","123796","4387","N","N","(X)","(X)","(X)","(X)","(X)","(X)","9027","644","7.0","2.1","5.0","1.8","12.0","3.0","10.8","3.7","14.5","3.5","19.3","3.6","16.0","4.5","10.0","2.7","2.8","1.3","2.7","1.3","50796","5411","65070","5610","(X)","(X)","(X)","(X)","34.8","(X)"
"0500000US13115","Floyd County, Georgia","36192","442","7.4","1.1","4.3","0.9","11.1","1.2","13.8","1.5","12.8","1.5","17.9","1.7","11.0","1.2","14.0","1.8","3.7","0.7","3.8","0.8","50657","3025","71122","3843","33.2","(X)","(X)","(X)","(X)","(X)","25405","776","4.4","1.2","2.5","0.7","8.8","1.3","12.5","2.0","12.0","1.6","20.2","2.1","13.5","1.6","16.6","2.2","4.7","0.9","4.9","1.0","61841","4294","82414","4794","(X)","(X)","33.1","(X)","(X)","(X)","18011","963","1.5","0.6","0.7","0.4","6.2","1.1","9.9","2.0","10.7","1.7","22.8","2.6","14.7","2.2","20.8","2.6","6.1","1.1","6.6","1.5","72916","3373","97830","6656","(X)","(X)","(X)","(X)","(X)","(X)","10787","785","15.8","2.5","9.1","2.3","17.5","2.7","17.5","2.8","13.8","2.9","12.2","2.3","4.8","1.6","7.4","3.4","0.8","0.6","1.0","0.8","29678","2606","40882","3943","(X)","(X)","(X)","(X)","32.1","(X)"
"0500000US13117","Forsyth County, Georgia","80319","514","2.5","0.4","1.4","0.4","3.7","0.5","4.0","0.4","7.7","0.7","12.0","1.1","11.5","0.7","22.2","1.2","14.8","1.1","20.2","1.2","112834","2012","135597","3343","31.1","(X)","(X)","(X)","(X)","(X)","65025","887","1.5","0.3","1.1","0.4","2.2","0.5","3.1","0.4","5.8","0.7","11.3","1.2","11.1","0.7","24.3","1.3","16.5","1.1","23.2","1.4","125609","2291","147090","3227","(X)","(X)","31.1","(X)","(X)","(X)","56667","1101","1.0","0.3","0.4","0.2","1.7","0.4","2.4","0.4","4.7","0.7","10.3","1.2","10.9","0.8","25.3","1.5","17.7","1.2","25.7","1.5","134374","3615","156670","3546","(X)","(X)","(X)","(X)","(X)","(X)","15294","867","7.9","2.0","3.3","1.2","10.4","1.5","8.9","1.6","15.5","2.6","15.3","2.1","13.5","2.2","13.8","2.5","6.0","1.6","5.4","2.3","57263","5618","80501","9022","(X)","(X)","(X)","(X)","28.7","(X)"
"0500000US13119","Franklin County, Georgia","8425","298","8.2","2.0","8.3","2.5","11.6","2.4","10.3","2.3","12.5","2.6","19.0","2.8","13.3","2.6","11.0","2.6","2.7","1.2","3.3","1.2","47821","5730","63461","4590","44.2","(X)","(X)","(X)","(X)","(X)","6170","338","5.0","1.7","5.6","3.2","8.3","2.2","9.4","2.7","13.1","3.4","22.0","3.6","15.7","3.3","13.7","3.3","3.5","1.6","3.8","1.5","57403","5114","71170","5414","(X)","(X)","43.5","(X)","(X)","(X)","4565","323","2.1","1.5","0.8","0.6","6.5","2.4","8.1","3.0","12.3","3.5","23.7","4.8","19.7","4.2","17.2","4.4","4.6","2.2","5.2","1.9","68867","4228","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2255","273","19.6","5.2","16.5","4.9","21.5","5.6","13.7","4.2","11.2","4.3","6.1","2.5","5.5","3.4","3.7","2.4","0.5","0.8","1.7","1.6","20536","2800","39299","9623","(X)","(X)","(X)","(X)","42.7","(X)"
"0500000US13121","Fulton County, Georgia","427379","2119","6.7","0.4","3.6","0.3","7.6","0.4","7.5","0.4","10.3","0.5","15.5","0.5","11.8","0.6","14.2","0.5","7.8","0.4","14.9","0.5","72741","1239","117450","1822","32.8","(X)","(X)","(X)","(X)","(X)","229604","3706","3.9","0.4","2.1","0.3","5.9","0.5","6.2","0.5","8.1","0.6","12.8","0.7","11.1","0.8","16.4","0.7","10.3","0.6","23.1","0.8","99490","2518","153389","3271","(X)","(X)","36.5","(X)","(X)","(X)","153124","2970","1.3","0.2","0.8","0.2","2.6","0.4","2.9","0.4","5.4","0.6","10.5","0.7","10.5","0.8","19.3","0.9","13.8","0.8","32.9","1.0","138911","2869","197531","4295","(X)","(X)","(X)","(X)","(X)","(X)","197775","3306","10.4","0.9","5.5","0.5","10.1","0.7","9.4","0.7","12.8","0.8","18.8","0.9","12.1","0.7","11.2","0.7","4.5","0.5","5.1","0.6","52042","1221","73316","2375","(X)","(X)","(X)","(X)","27.7","(X)"
"0500000US13123","Gilmer County, Georgia","12423","448","6.9","2.4","4.6","1.4","11.4","2.2","10.3","1.9","11.7","2.1","21.4","3.0","16.1","3.8","11.0","2.4","3.9","1.6","2.8","1.1","57376","5184","67899","4665","30.0","(X)","(X)","(X)","(X)","(X)","8448","556","2.8","2.6","1.8","1.0","9.0","2.6","10.4","2.6","10.9","2.5","25.1","4.0","19.6","4.9","12.7","2.9","4.7","2.1","2.8","1.1","65839","4043","75912","5898","(X)","(X)","33.0","(X)","(X)","(X)","6721","479","0.7","0.7","1.8","1.1","5.3","1.7","8.4","2.4","10.9","2.9","26.8","4.7","22.5","5.6","14.8","3.8","5.8","2.6","3.0","1.1","71830","4739","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3975","432","15.4","4.9","10.8","3.8","17.8","4.7","8.8","2.8","14.0","3.8","13.7","4.7","8.3","6.0","6.3","4.1","2.2","1.8","2.7","2.4","30938","8187","49647","8283","(X)","(X)","(X)","(X)","23.5","(X)"
"0500000US13125","Glascock County, Georgia","1118","98","4.7","2.3","11.0","5.5","10.6","4.0","8.1","4.4","17.5","5.9","19.3","5.6","12.5","4.3","9.9","4.4","4.0","3.9","2.2","2.2","46500","13391","61966","10709","41.7","(X)","(X)","(X)","(X)","(X)","727","126","1.1","1.6","3.9","2.6","4.7","3.5","7.8","5.1","15.4","6.1","25.0","7.6","18.6","6.8","13.9","6.0","6.2","5.9","3.4","3.2","67793","7734","79977","12926","(X)","(X)","40.6","(X)","(X)","(X)","546","121","0.0","7.9","3.1","2.3","4.6","3.4","5.9","4.7","12.1","5.9","27.1","8.9","16.3","7.0","18.5","8.2","7.9","7.7","4.6","4.2","70000","20403","N","N","(X)","(X)","(X)","(X)","(X)","(X)","391","98","11.5","5.5","24.3","11.4","21.5","9.0","8.7","7.0","21.5","12.7","8.7","5.8","3.6","4.2","0.3","0.9","0.0","10.9","0.0","10.9","21989","7980","27860","5497","(X)","(X)","(X)","(X)","42.2","(X)"
"0500000US13127","Glynn County, Georgia","34191","774","6.2","1.3","4.1","1.0","10.2","1.5","11.6","2.0","11.9","1.7","17.4","1.7","12.0","1.7","15.9","1.6","5.2","1.0","5.5","0.9","56952","2695","82035","4316","37.1","(X)","(X)","(X)","(X)","(X)","22560","792","4.3","1.4","4.3","1.5","7.5","1.6","8.6","1.9","9.9","1.6","18.0","2.2","12.9","2.1","20.1","2.3","7.3","1.4","7.2","1.3","72303","4557","94884","5629","(X)","(X)","37.0","(X)","(X)","(X)","15940","764","1.6","0.9","1.5","0.7","5.2","1.6","6.1","2.0","9.0","1.9","16.6","2.3","14.5","2.7","25.5","3.0","9.9","2.0","10.1","1.8","88745","6053","N","N","(X)","(X)","(X)","(X)","(X)","(X)","11631","802","11.3","2.9","7.9","2.2","15.6","3.3","15.5","3.7","14.8","3.4","17.7","3.3","8.6","2.4","5.5","1.9","1.0","0.7","2.2","1.1","34844","4511","53147","8189","(X)","(X)","(X)","(X)","34.3","(X)"
